,price,yellow_card_champ,yellow_card_cup,goal_continent,assist_continent,yellow_card_continent,score_goal_cup,score_goal_champ,score_goals_selection,score_assist_cup,score_assist_champ,score_selections_nation
12206,675000.0,32.0,1.0,0.0,1.0,4.0,4.0,16.0,0.0,4.0,27.0,32.0
9417,1500000.0,14.0,2.0,4.0,6.0,2.0,11.0,95.0,25.0,10.0,85.0,117.0
10242,500000.0,21.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,15.0,0.0
1215,300000.0,14.0,0.0,1.0,0.0,1.0,0.0,40.0,0.0,0.0,22.0,0.0
161,15000000.0,15.0,1.0,5.0,3.0,1.0,0.0,78.0,5.0,0.0,46.0,22.0
1024,400000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1487,1000000.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,7.0,3.0
8244,2300000.0,7.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0
422,750000.0,38.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,36.0,9.0
4019,20000000.0,16.0,7.0,3.0,4.0,1.0,14.0,33.0,0.0,2.0,24.0,13.0
6898,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8507,500000.0,30.0,3.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,4.0,10.0
7031,400000.0,1.0,7.0,1.0,4.0,1.0,9.0,5.0,0.0,20.0,5.0,1.0
3169,2000000.0,39.0,2.0,2.0,0.0,8.0,3.0,43.0,4.0,0.0,32.0,19.0
11547,50000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6301,300000.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0
7975,900000.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0
8538,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11653,300000.0,36.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0
1392,400000.0,26.0,3.0,0.0,0.0,0.0,1.0,13.0,1.0,3.0,16.0,4.0
4997,150000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
11442,350000.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
11148,50000.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,2.0
10118,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,600000.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0
9818,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,7000000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
4067,200000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8274,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
9820,75000.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2368,100000.0,77.0,0.0,1.0,0.0,3.0,0.0,63.0,0.0,0.0,50.0,0.0
9067,300000.0,16.0,4.0,4.0,12.0,1.0,4.0,28.0,1.0,1.0,14.0,2.0
10446,75000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,5000000.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
10830,150000.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
9521,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11006,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,250000.0,12.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0
6764,25000.0,10.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,7.0,0.0
329,500000.0,43.0,1.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,3.0,10.0
4524,1200000.0,10.0,3.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,18.0,0.0
5482,250000.0,13.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,2.0,22.0,5.0
5568,100000.0,4.0,0.0,2.0,0.0,0.0,0.0,15.0,2.0,0.0,3.0,1.0
8138,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3976,300000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,350000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
12036,25000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12571,1150000.0,14.0,0.0,9.0,6.0,0.0,0.0,30.0,1.0,0.0,33.0,8.0
11716,100000.0,4.0,0.0,0.0,0.0,0.0,1.0,51.0,7.0,0.0,20.0,21.0
10152,100000.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0
9856,800000.0,25.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,11.0,5.0
6854,25000.0,4.0,6.0,1.0,5.0,4.0,7.0,2.0,3.0,6.0,8.0,93.0
2395,100000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12495,950000.0,6.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,16.0,0.0
9309,2000000.0,21.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0
2178,200000.0,59.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,18.0,4.0
8572,500000.0,43.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0
12605,125000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1158,1500000.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.0,15.0,13.0
3880,300000.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0
2571,300000.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
3705,14000000.0,28.0,0.0,4.0,3.0,5.0,6.0,73.0,4.0,2.0,60.0,32.0
2493,650000.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12186,250000.0,49.0,6.0,4.0,2.0,4.0,2.0,16.0,2.0,2.0,12.0,87.0
7062,100000.0,25.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0
9618,325000.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0
4467,1500000.0,62.0,6.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,14.0,1.0
9134,2000000.0,51.0,7.0,5.0,2.0,6.0,2.0,25.0,1.0,2.0,21.0,61.0
6749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,22000000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
11624,25000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,250000.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,11.0,0.0
1435,100000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2041,1000000.0,24.0,2.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,21.0,6.0
11323,100000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4827,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,300000.0,17.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,10.0,8.0
5627,300000.0,14.0,1.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,12.0,0.0
2942,1000000.0,19.0,1.0,5.0,0.0,2.0,7.0,45.0,0.0,0.0,16.0,3.0
10069,300000.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0
2247,700000.0,97.0,11.0,4.0,4.0,3.0,3.0,36.0,0.0,4.0,50.0,0.0
8006,250000.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0
644,20000000.0,47.0,0.0,0.0,5.0,6.0,0.0,50.0,1.0,0.0,36.0,2.0
12548,400000.0,10.0,3.0,2.0,4.0,0.0,5.0,17.0,0.0,6.0,9.0,0.0
503,500000.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,0.0
878,900000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
416,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
12029,850000.0,30.0,2.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,13.0,1.0
8265,500000.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3804,600000.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0
10753,50000.0,9.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,4.0,0.0
4371,10000000.0,56.0,3.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,3.0,0.0
5088,250000.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5177,350000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
10962,75000.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
8087,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11621,50000.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0
11352,300000.0,17.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,0.0,13.0,10.0
8648,600000.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
10433,75000.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,30.0,0.0
8038,1200000.0,19.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,23.0,5.0
8496,800000.0,47.0,9.0,0.0,2.0,8.0,4.0,12.0,0.0,1.0,8.0,1.0
9674,50000.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
7724,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,500000.0,16.0,3.0,0.0,0.0,0.0,4.0,29.0,0.0,6.0,26.0,1.0
8035,500000.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,7.0
11385,600000.0,11.0,1.0,2.0,4.0,0.0,2.0,27.0,0.0,2.0,17.0,0.0
10612,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
10695,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,50000.0,24.0,0.0,4.0,1.0,2.0,0.0,49.0,1.0,0.0,13.0,29.0
10143,75000.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11555,500000.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3987,550000.0,24.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,7.0,9.0
10711,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8149,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
2187,150000.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0
5382,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,150000.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0
10826,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10284,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12514,5000000.0,57.0,6.0,1.0,4.0,6.0,6.0,41.0,4.0,3.0,61.0,50.0
627,10000000.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1475,900000.0,28.0,6.0,0.0,0.0,0.0,9.0,33.0,0.0,4.0,29.0,2.0
11719,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4958,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2005,700000.0,42.0,2.0,7.0,4.0,6.0,3.0,87.0,2.0,0.0,22.0,29.0
11484,150000.0,25.0,1.0,3.0,2.0,7.0,1.0,6.0,0.0,1.0,20.0,10.0
5477,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11304,350000.0,13.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,45.0,0.0
8513,700000.0,34.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0
8503,800000.0,10.0,0.0,0.0,1.0,0.0,2.0,18.0,0.0,1.0,14.0,0.0
1900,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,900000.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7120,500000.0,45.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0
1450,150000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10041,300000.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,12.0
12434,450000.0,7.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,19.0,0.0
10014,350000.0,20.0,1.0,0.0,0.0,0.0,2.0,17.0,0.0,8.0,25.0,0.0
4000,7000000.0,4.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,3.0,6.0,1.0
10244,350000.0,15.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,12.0,0.0
197,15000000.0,21.0,1.0,4.0,8.0,4.0,7.0,33.0,3.0,7.0,48.0,13.0
8976,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10139,250000.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,5.0,0.0
10455,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,5.0
9778,150000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9975,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,200000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,650000.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0
9626,550000.0,11.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,17.0,1.0
192,4000000.0,23.0,0.0,2.0,2.0,3.0,0.0,12.0,2.0,0.0,12.0,45.0
1166,100000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,300000.0,82.0,7.0,0.0,0.0,3.0,4.0,22.0,0.0,2.0,8.0,0.0
3665,1300000.0,26.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0,41.0,9.0
6057,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11973,150000.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10645,50000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5745,75000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1954,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9645,100000.0,11.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,2.0,0.0
5973,250000.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3181,1500000.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,8.0
7020,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,60000000.0,4.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,1.0,22.0,5.0
7971,200000.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
8978,400000.0,5.0,1.0,0.0,3.0,2.0,2.0,15.0,0.0,1.0,9.0,0.0
8952,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10560,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7488,175000.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6885,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1000000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
8607,400000.0,17.0,0.0,1.0,3.0,1.0,1.0,13.0,0.0,0.0,42.0,0.0
11140,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10576,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
7360,400000.0,8.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0
4214,1750000.0,24.0,4.0,1.0,1.0,3.0,8.0,31.0,2.0,3.0,18.0,9.0
990,5000000.0,25.0,5.0,3.0,5.0,2.0,2.0,22.0,0.0,2.0,30.0,5.0
6022,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7648,200000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4817,10000000.0,20.0,1.0,0.0,2.0,2.0,0.0,30.0,0.0,0.0,12.0,0.0
4220,1500000.0,36.0,3.0,2.0,2.0,2.0,5.0,24.0,0.0,6.0,45.0,17.0
5188,150000.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,400000.0,48.0,4.0,3.0,4.0,2.0,4.0,98.0,0.0,0.0,23.0,1.0
77,100000.0,41.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
12550,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9613,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9872,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7688,125000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7520,175000.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,11.0,0.0
7009,50000.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,9.0
12642,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
669,5000000.0,31.0,0.0,2.0,0.0,1.0,0.0,56.0,4.0,0.0,35.0,22.0
9432,1000000.0,109.0,2.0,9.0,9.0,13.0,5.0,66.0,3.0,0.0,89.0,28.0
11112,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
9896,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6138,375000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
5712,150000.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1562,150000.0,25.0,0.0,0.0,0.0,0.0,0.0,101.0,23.0,0.0,70.0,110.0
11667,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2501,800000.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,2.0
6272,225000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3416,6000000.0,28.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,2.0,37.0,9.0
10279,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
4608,3000000.0,60.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,10.0
12699,600000.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,14.0,0.0
8647,200000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6376,350000.0,14.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,25.0,0.0
182,3500000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536,175000.0,8.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,5.0,0.0
870,900000.0,10.0,3.0,0.0,0.0,0.0,4.0,8.0,0.0,3.0,14.0,0.0
10224,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,400000.0,80.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,4.0
11560,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,750000.0,27.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,0.0,16.0,0.0
475,400000.0,6.0,2.0,0.0,0.0,0.0,7.0,13.0,1.0,0.0,9.0,5.0
318,250000.0,24.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0
7857,400000.0,27.0,3.0,5.0,5.0,5.0,3.0,25.0,0.0,3.0,38.0,0.0
9025,850000.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0
2716,250000.0,18.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,0.0
12144,2000000.0,44.0,6.0,0.0,0.0,0.0,6.0,65.0,0.0,13.0,107.0,11.0
12575,1200000.0,38.0,11.0,0.0,1.0,2.0,3.0,12.0,0.0,3.0,14.0,1.0
8658,1000000.0,80.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,7.0,0.0
11100,150000.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
849,800000.0,89.0,11.0,0.0,0.0,8.0,4.0,12.0,0.0,2.0,13.0,57.0
10254,500000.0,13.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,0.0
2385,500000.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
10431,50000.0,13.0,0.0,1.0,0.0,1.0,5.0,14.0,0.0,3.0,20.0,3.0
4458,7500000.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0
9636,200000.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0
11803,250000.0,15.0,0.0,3.0,0.0,2.0,0.0,10.0,0.0,0.0,8.0,0.0
3074,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7230,400000.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2824,300000.0,63.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,32.0,3.0
957,6500000.0,17.0,1.0,1.0,1.0,2.0,6.0,31.0,0.0,3.0,37.0,1.0
10747,275000.0,5.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,1.0,0.0
9337,500000.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0
11751,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6332,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6005,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,550000.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,11.0
6525,450000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2502,1250000.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0
9596,400000.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,5.0
4646,7000000.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0
2699,2000000.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8642,600000.0,13.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,16.0,2.0
10427,175000.0,28.0,6.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0
11061,450000.0,12.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,9.0,0.0
2388,200000.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
8695,400000.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
11599,75000.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
11292,300000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
8168,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
996,40000000.0,10.0,2.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,17.0,10.0
2989,100000.0,64.0,3.0,4.0,10.0,4.0,4.0,105.0,6.0,6.0,97.0,35.0
7703,25000.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0
11115,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10086,150000.0,10.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,3.0,7.0,1.0
12340,700000.0,22.0,0.0,5.0,1.0,0.0,1.0,82.0,0.0,0.0,52.0,2.0
3235,850000.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4473,5000000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5416,400000.0,31.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0
6495,175000.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
11012,700000.0,66.0,5.0,1.0,4.0,1.0,7.0,58.0,1.0,6.0,57.0,14.0
172,10000000.0,14.0,4.0,0.0,0.0,0.0,6.0,49.0,0.0,2.0,21.0,2.0
